user_id,age,gender,location,occupation,preference_cuisine,preference_price_range,preference_scene,registration_date
U1471,49,女,涟源市,公务员,川菜,中档,商务宴请,2025-10-10
U1472,25,男,娄星区,上班族,素食,经济型,早餐,2025-06-03
U1473,55,男,娄星区,教师,日韩料理,中档,商务宴请,2025-11-20
U1474,46,女,娄星区,教师,快餐,中档,家庭聚餐,2025-08-30
U1475,55,女,涟源市,学生,湘菜,经济型,学生夜宵,2025-03-08
U1476,29,男,娄星区,工程师,粤菜,高档,户外用餐,2025-02-26
U1477,33,女,新化县,自由职业者,快餐,中档,节日聚餐,2025-02-02
U1478,50,女,双峰县,教师,川菜,中档,家庭聚餐,2025-09-17
U1479,57,男,双峰县,上班族,西餐,中档,商务聚餐,2025-09-26
U1480,50,男,娄星区,公务员,快餐,高档,商务宴请,2025-05-10
U1481,47,女,娄星区,其他,素食,中档,商务宴请,2025-08-12
U1482,47,男,双峰县,工程师,粤菜,高档,商务宴请,2025-04-26
U1483,31,男,双峰县,医生,小吃,中档,周末聚餐,2026-01-28
U1484,22,男,双峰县,医生,日韩料理,高档,工作日晚餐,2025-12-08
U1485,46,男,冷水江市,学生,快餐,经济型,学生用餐,2026-01-22
U1486,44,女,冷水江市,教师,素食,中档,商务宴请,2026-01-12
U1487,36,女,新化县,公务员,素食,高档,商务聚餐,2025-09-28
U1488,19,男,双峰县,自由职业者,小吃,经济型,商务宴请,2025-10-07
U1489,58,女,双峰县,公务员,川菜,中档,商务聚餐,2025-09-05
U1490,47,男,新化县,公务员,日韩料理,中档,家庭聚餐,2025-10-23
U1491,49,女,娄星区,学生,川菜,经济型,学生早餐,2025-11-08
U1492,36,男,冷水江市,公务员,川菜,中档,工作日早餐,2025-03-19
U1493,39,女,双峰县,学生,素食,经济型,学生午餐,2025-02-12
U1494,27,男,双峰县,公务员,小吃,高档,户外用餐,2025-10-08
U1495,59,男,娄星区,其他,西餐,高档,商务宴请,2025-10-24
U1496,52,女,冷水江市,公务员,川菜,中档,商务聚餐,2025-04-06
U1497,23,男,娄星区,工程师,快餐,中档,周末晚餐,2025-05-26
U1498,27,男,双峰县,自由职业者,日韩料理,经济型,朋友聚会,2025-11-17
U1499,38,男,冷水江市,学生,素食,经济型,学生晚餐,2025-03-16
U1500,38,男,新化县,教师,日韩料理,经济型,商务宴请,2025-03-19
U1501,34,男,涟源市,教师,小吃,中档,亲子聚餐,2025-11-04
U1502,38,男,娄星区,学生,素食,经济型,学生晚餐,2025-12-31
U1503,36,男,双峰县,上班族,小吃,中档,工作日午餐,2025-12-15
U1504,45,女,涟源市,其他,西餐,高档,商务聚餐,2025-08-13
U1505,31,女,冷水江市,医生,湘菜,高档,工作日晚餐,2025-01-30
U1506,23,女,冷水江市,医生,西餐,经济型,商务聚餐,2025-08-27
U1507,53,男,双峰县,教师,西餐,中档,商务聚餐,2025-08-20
U1508,30,男,涟源市,学生,粤菜,经济型,学生午餐,2025-11-10
U1509,19,女,双峰县,自由职业者,小吃,高档,学生夜宵,2026-01-01
U1510,22,女,涟源市,自由职业者,素食,经济型,商务聚餐,2025-05-12
U1511,19,女,新化县,学生,西餐,经济型,学生晚餐,2025-02-22
U1512,22,女,涟源市,公务员,粤菜,中档,学生早餐,2025-08-18
U1513,20,男,新化县,工程师,川菜,中档,下午茶,2025-05-12
U1514,44,男,新化县,其他,小吃,高档,商务聚餐,2025-09-13
U1515,40,女,新化县,学生,西餐,经济型,学生夜宵,2026-01-03
U1516,55,女,娄星区,上班族,素食,高档,商务宴请,2025-08-17
U1517,18,男,娄星区,上班族,川菜,经济型,外卖,2026-01-18
U1518,54,女,涟源市,自由职业者,小吃,高档,商务聚餐,2025-02-15
U1519,26,男,双峰县,教师,日韩料理,经济型,周末早餐,2025-04-25
U1520,38,女,涟源市,自由职业者,小吃,经济型,户外用餐,2026-01-14
U1521,51,男,娄星区,自由职业者,快餐,高档,家庭聚餐,2025-04-11
U1522,34,男,新化县,自由职业者,快餐,高档,小吃,2026-01-22
U1523,23,男,冷水江市,公务员,小吃,高档,商务宴请,2025-02-14
U1524,24,女,涟源市,教师,西餐,高档,学生夜宵,2026-01-02
U1525,19,男,冷水江市,医生,湘菜,经济型,户外用餐,2025-06-17
U1526,46,男,新化县,自由职业者,日韩料理,高档,商务聚餐,2025-10-21
U1527,44,男,娄星区,上班族,小吃,高档,商务宴请,2025-07-19
U1528,29,女,娄星区,公务员,日韩料理,经济型,亲子聚餐,2025-12-24
U1529,25,女,娄星区,教师,日韩料理,经济型,家庭聚餐,2025-08-08
U1530,58,女,双峰县,其他,西餐,高档,家庭聚餐,2025-06-16
U1531,55,男,娄星区,教师,西餐,高档,商务宴请,2025-02-09
U1532,26,男,双峰县,上班族,湘菜,经济型,甜品,2025-09-21
U1533,50,男,涟源市,医生,素食,中档,家庭聚餐,2025-06-03
U1534,23,男,涟源市,自由职业者,日韩料理,中档,工作日早餐,2026-01-29
U1535,49,男,娄星区,医生,小吃,高档,商务聚餐,2025-04-17
U1536,53,女,涟源市,教师,粤菜,中档,商务宴请,2025-11-10
U1537,52,女,冷水江市,教师,素食,高档,家庭聚餐,2026-01-16
U1538,30,女,冷水江市,学生,快餐,经济型,学生夜宵,2025-04-27
U1539,41,女,新化县,医生,快餐,高档,商务宴请,2026-01-07
U1540,45,女,新化县,医生,粤菜,中档,家庭聚餐,2025-07-30
U1541,45,女,娄星区,工程师,川菜,中档,家庭聚餐,2025-06-21
U1542,52,男,冷水江市,上班族,素食,中档,家庭聚餐,2025-02-14
U1543,37,女,冷水江市,自由职业者,粤菜,中档,甜品,2025-07-03
U1544,52,女,新化县,医生,素食,高档,家庭聚餐,2025-04-17
U1545,55,男,涟源市,学生,西餐,经济型,学生午餐,2025-10-18
U1546,32,女,涟源市,学生,日韩料理,经济型,学生午餐,2025-09-27
U1547,42,女,双峰县,上班族,快餐,高档,商务宴请,2025-09-21
U1548,58,男,涟源市,教师,粤菜,中档,家庭聚餐,2025-11-28
U1549,24,男,新化县,自由职业者,西餐,中档,周末早餐,2025-05-27
U1550,19,男,涟源市,医生,川菜,高档,夜宵,2025-07-29
U1551,60,男,新化县,教师,川菜,高档,家庭聚餐,2025-02-17
U1552,59,女,冷水江市,医生,日韩料理,高档,商务宴请,2025-06-10
U1553,57,女,涟源市,工程师,日韩料理,高档,商务宴请,2025-04-12
U1554,39,男,涟源市,教师,粤菜,中档,周末午餐,2025-03-30
U1555,22,男,娄星区,工程师,快餐,经济型,学生夜宵,2026-01-23
U1556,50,男,双峰县,自由职业者,湘菜,中档,商务宴请,2025-06-01
U1557,42,女,冷水江市,学生,日韩料理,经济型,学生夜宵,2025-03-20
U1558,47,女,新化县,公务员,粤菜,高档,家庭聚餐,2025-05-10
U1559,19,女,涟源市,公务员,日韩料理,高档,商务聚餐,2025-07-02
U1560,34,男,新化县,学生,川菜,经济型,学生午餐,2025-06-03
U1561,48,女,冷水江市,学生,素食,经济型,学生用餐,2025-06-28
U1562,58,女,双峰县,上班族,小吃,高档,家庭聚餐,2025-11-03
U1563,31,女,冷水江市,医生,川菜,中档,外卖,2025-10-25
U1564,41,女,涟源市,上班族,西餐,中档,商务宴请,2025-08-19
U1565,51,男,涟源市,上班族,川菜,高档,家庭聚餐,2025-07-04
U1566,43,男,新化县,其他,素食,高档,商务聚餐,2025-09-17
U1567,19,女,涟源市,工程师,粤菜,经济型,家庭聚餐,2025-04-20
U1568,39,男,涟源市,工程师,川菜,高档,节日聚餐,2025-10-11
U1569,45,女,娄星区,医生,粤菜,中档,商务聚餐,2025-06-23
U1570,45,男,新化县,工程师,素食,中档,家庭聚餐,2025-10-24
U1571,23,男,涟源市,学生,西餐,经济型,学生夜宵,2025-12-31
U1572,43,男,新化县,自由职业者,日韩料理,高档,商务宴请,2025-06-27
U1573,28,男,冷水江市,其他,快餐,经济型,学生晚餐,2025-08-01
U1574,37,女,涟源市,学生,粤菜,经济型,学生早餐,2025-08-17
U1575,48,男,涟源市,上班族,日韩料理,中档,家庭聚餐,2025-03-13
U1576,26,男,冷水江市,公务员,湘菜,高档,朋友聚会,2025-05-11
U1577,40,女,娄星区,医生,川菜,中档,外卖,2025-08-14
U1578,47,女,娄星区,上班族,湘菜,中档,商务宴请,2025-11-25
U1579,41,男,双峰县,其他,西餐,中档,家庭聚餐,2025-10-29
U1580,21,女,双峰县,其他,小吃,经济型,学生夜宵,2025-11-18
U1581,39,女,冷水江市,上班族,日韩料理,经济型,商务宴请,2025-08-10
U1582,55,男,新化县,自由职业者,西餐,高档,商务宴请,2025-07-06
U1583,48,男,冷水江市,其他,素食,高档,商务宴请,2025-04-22
U1584,51,男,娄星区,公务员,小吃,中档,家庭聚餐,2025-08-24
U1585,20,男,新化县,医生,西餐,经济型,早餐,2025-03-13
U1586,53,女,新化县,自由职业者,快餐,中档,家庭聚餐,2025-10-04
U1587,53,女,冷水江市,公务员,西餐,高档,商务宴请,2026-01-29
U1588,54,男,新化县,教师,素食,高档,家庭聚餐,2025-11-03
U1589,23,女,冷水江市,工程师,日韩料理,中档,商务宴请,2025-10-13
U1590,41,男,新化县,自由职业者,川菜,中档,家庭聚餐,2025-11-09
U1591,21,女,冷水江市,学生,素食,经济型,学生用餐,2025-03-01
U1592,34,男,涟源市,医生,小吃,高档,下午茶,2025-02-26
U1593,31,男,娄星区,医生,湘菜,中档,午餐,2025-03-26
U1594,51,男,涟源市,教师,快餐,中档,家庭聚餐,2025-10-01
U1595,41,女,新化县,教师,湘菜,中档,商务聚餐,2025-07-16
U1596,41,男,冷水江市,自由职业者,川菜,中档,商务宴请,2025-12-30
U1597,18,女,娄星区,工程师,快餐,经济型,户外用餐,2025-12-17
U1598,55,女,涟源市,其他,湘菜,高档,商务聚餐,2025-08-10
U1599,34,女,涟源市,医生,素食,中档,周末晚餐,2025-10-14
U1600,36,女,娄星区,工程师,日韩料理,经济型,学生用餐,2025-02-11
U1601,19,女,双峰县,教师,湘菜,中档,商务宴请,2025-10-25
U1602,59,男,双峰县,其他,湘菜,中档,家庭聚餐,2025-02-18
U1603,29,女,冷水江市,工程师,快餐,经济型,甜品,2025-10-03
U1604,60,女,新化县,其他,粤菜,中档,商务聚餐,2025-09-07
U1605,33,女,新化县,工程师,川菜,高档,工作日晚餐,2025-05-09
U1606,25,女,娄星区,自由职业者,粤菜,高档,学生晚餐,2025-12-07
U1607,47,女,新化县,上班族,日韩料理,高档,商务宴请,2025-04-19
U1608,57,女,涟源市,教师,粤菜,中档,家庭聚餐,2025-06-22
U1609,29,女,双峰县,其他,西餐,高档,情侣约会,2026-01-10
U1610,26,女,涟源市,工程师,快餐,高档,午餐,2025-12-07
U1611,46,男,涟源市,上班族,小吃,中档,商务聚餐,2025-08-27
U1612,57,男,双峰县,公务员,川菜,中档,商务聚餐,2025-05-31
U1613,36,女,涟源市,教师,日韩料理,经济型,学生用餐,2025-07-11
U1614,47,女,新化县,其他,日韩料理,中档,商务宴请,2025-01-30
U1615,60,女,双峰县,公务员,快餐,高档,商务宴请,2025-06-30
U1616,23,女,涟源市,公务员,西餐,经济型,户外用餐,2025-08-12
U1617,60,女,双峰县,上班族,湘菜,高档,商务聚餐,2025-11-18
U1618,52,女,双峰县,其他,粤菜,中档,商务宴请,2025-02-07
U1619,57,男,新化县,教师,快餐,中档,家庭聚餐,2025-05-18
U1620,39,女,冷水江市,教师,湘菜,中档,学生早餐,2025-03-28
U1621,28,男,双峰县,上班族,湘菜,高档,工作日早餐,2025-08-11
U1622,24,女,冷水江市,自由职业者,快餐,中档,早餐,2025-08-09
U1623,56,男,冷水江市,工程师,素食,高档,商务聚餐,2025-10-24
U1624,34,男,冷水江市,上班族,粤菜,高档,户外用餐,2025-04-19
U1625,24,女,涟源市,工程师,粤菜,高档,情侣约会,2025-05-09
U1626,51,男,娄星区,学生,川菜,经济型,学生夜宵,2025-12-03
U1627,48,女,冷水江市,其他,湘菜,高档,商务宴请,2025-07-24
U1628,29,男,新化县,自由职业者,素食,高档,甜品,2025-12-23
U1629,21,女,双峰县,其他,湘菜,经济型,周末午餐,2025-05-23
U1630,22,男,冷水江市,工程师,快餐,中档,情侣约会,2025-08-17
U1631,29,男,娄星区,上班族,粤菜,高档,工作日早餐,2025-09-29
U1632,51,女,新化县,医生,粤菜,高档,商务宴请,2025-07-09
U1633,36,男,涟源市,学生,川菜,经济型,学生午餐,2025-03-26
U1634,50,男,涟源市,医生,粤菜,中档,商务聚餐,2025-12-18
U1635,30,男,冷水江市,学生,湘菜,经济型,学生用餐,2025-06-10
U1636,51,男,涟源市,学生,粤菜,经济型,学生用餐,2025-02-13
U1637,31,女,涟源市,其他,素食,高档,小吃,2025-05-09
U1638,59,女,娄星区,公务员,川菜,高档,家庭聚餐,2025-06-04
U1639,32,女,娄星区,学生,快餐,经济型,学生用餐,2025-11-20
U1640,55,女,双峰县,工程师,川菜,中档,商务聚餐,2025-10-18
U1641,46,女,娄星区,教师,粤菜,高档,商务宴请,2026-01-05
U1642,32,男,双峰县,工程师,湘菜,高档,夜宵,2025-10-18
U1643,26,男,娄星区,公务员,小吃,中档,下午茶,2025-12-20
U1644,55,男,涟源市,自由职业者,日韩料理,中档,商务宴请,2025-08-23
U1645,51,男,涟源市,学生,川菜,经济型,学生夜宵,2025-07-15
U1646,48,男,涟源市,教师,小吃,中档,商务聚餐,2025-08-15
U1647,57,男,双峰县,医生,小吃,中档,家庭聚餐,2025-04-03
U1648,37,女,涟源市,学生,日韩料理,经济型,学生晚餐,2025-08-04
U1649,35,女,涟源市,工程师,素食,中档,周末聚餐,2025-09-30
U1650,51,女,涟源市,学生,西餐,经济型,学生晚餐,2025-10-15
U1651,46,男,娄星区,公务员,川菜,中档,商务聚餐,2025-08-07
U1652,53,男,涟源市,自由职业者,日韩料理,高档,商务宴请,2026-01-17
U1653,30,男,娄星区,上班族,西餐,高档,学生午餐,2025-02-05
U1654,41,男,新化县,教师,小吃,中档,商务聚餐,2025-09-23
U1655,49,男,涟源市,其他,快餐,中档,家庭聚餐,2025-07-01
U1656,58,男,新化县,自由职业者,小吃,高档,商务聚餐,2025-09-09
U1657,55,女,涟源市,学生,湘菜,经济型,学生夜宵,2025-09-20
U1658,55,男,冷水江市,上班族,小吃,中档,商务宴请,2025-11-08
U1659,35,女,冷水江市,自由职业者,快餐,高档,节日聚餐,2025-11-28
U1660,60,女,涟源市,学生,西餐,经济型,学生午餐,2025-04-11
U1661,52,女,娄星区,学生,日韩料理,经济型,学生午餐,2025-10-16
U1662,20,男,新化县,其他,素食,高档,家庭聚餐,2025-05-30
U1663,59,女,新化县,教师,川菜,中档,商务宴请,2025-06-23
U1664,54,女,双峰县,自由职业者,粤菜,高档,商务聚餐,2025-10-26
U1665,23,男,冷水江市,学生,快餐,经济型,学生早餐,2025-10-23
U1666,40,男,娄星区,教师,素食,高档,学生夜宵,2025-12-29
U1667,21,女,涟源市,学生,湘菜,经济型,学生早餐,2025-06-19
U1668,58,女,涟源市,自由职业者,西餐,中档,家庭聚餐,2025-06-28
U1669,57,男,双峰县,公务员,快餐,高档,商务聚餐,2025-11-29
U1670,54,女,新化县,自由职业者,日韩料理,高档,家庭聚餐,2025-05-19
U1671,42,女,娄星区,上班族,湘菜,中档,家庭聚餐,2025-09-30
U1672,42,男,冷水江市,自由职业者,小吃,高档,商务聚餐,2025-10-23
U1673,43,女,娄星区,上班族,日韩料理,中档,商务宴请,2025-09-29
U1674,50,男,冷水江市,学生,小吃,经济型,学生夜宵,2025-03-23
U1675,35,女,冷水江市,工程师,日韩料理,中档,周末午餐,2025-12-15
U1676,35,女,冷水江市,上班族,日韩料理,高档,朋友聚会,2025-04-07
U1677,19,女,双峰县,上班族,湘菜,高档,下午茶,2025-10-18
U1678,18,女,娄星区,教师,日韩料理,中档,甜品,2025-09-08
U1679,50,男,涟源市,上班族,快餐,高档,商务宴请,2025-12-31
U1680,22,女,双峰县,教师,日韩料理,高档,周末晚餐,2025-06-28
U1681,30,女,双峰县,学生,日韩料理,经济型,学生早餐,2025-06-17
U1682,55,男,涟源市,公务员,湘菜,高档,商务宴请,2026-01-16
U1683,18,女,双峰县,工程师,小吃,高档,午餐,2025-09-11
U1684,43,男,涟源市,教师,日韩料理,中档,家庭聚餐,2025-12-31
U1685,36,女,冷水江市,上班族,川菜,高档,甜品,2025-01-30
U1686,54,男,冷水江市,自由职业者,西餐,中档,家庭聚餐,2025-09-13
U1687,23,男,涟源市,其他,湘菜,高档,学生早餐,2025-06-22
U1688,58,女,冷水江市,工程师,川菜,中档,家庭聚餐,2025-07-01
U1689,25,男,新化县,公务员,粤菜,中档,工作日早餐,2025-08-03
U1690,24,男,涟源市,教师,日韩料理,高档,学生晚餐,2025-09-16
U1691,45,女,新化县,工程师,快餐,中档,商务聚餐,2025-12-13
U1692,60,男,冷水江市,医生,粤菜,中档,商务聚餐,2026-01-02
U1693,37,女,娄星区,学生,小吃,经济型,学生晚餐,2025-09-29
U1694,18,女,双峰县,公务员,川菜,高档,工作日早餐,2025-12-18
U1695,59,女,冷水江市,教师,日韩料理,高档,商务聚餐,2025-07-07
U1696,38,女,双峰县,工程师,日韩料理,中档,商务聚餐,2025-09-09
U1697,20,女,双峰县,工程师,粤菜,高档,外卖,2025-03-21
U1698,48,女,娄星区,自由职业者,湘菜,高档,家庭聚餐,2025-03-18
U1699,50,女,娄星区,教师,西餐,高档,商务聚餐,2025-07-14
U1700,60,女,涟源市,工程师,川菜,中档,商务聚餐,2025-04-04
U1701,25,男,娄星区,公务员,日韩料理,中档,朋友聚会,2025-11-03
U1702,25,男,双峰县,上班族,小吃,经济型,外卖,2026-01-05
U1703,51,女,双峰县,医生,快餐,高档,商务宴请,2025-09-27
U1704,34,男,冷水江市,医生,川菜,高档,家庭聚餐,2025-03-19
U1705,28,男,双峰县,工程师,川菜,经济型,节日聚餐,2026-01-08
U1706,47,女,双峰县,公务员,小吃,高档,家庭聚餐,2025-12-12
U1707,25,男,新化县,医生,西餐,中档,亲子聚餐,2025-02-15
U1708,56,女,双峰县,自由职业者,日韩料理,高档,商务聚餐,2025-12-04
U1709,48,女,涟源市,公务员,粤菜,高档,商务宴请,2025-10-14
U1710,56,男,冷水江市,其他,小吃,高档,商务宴请,2025-05-04
U1711,57,女,娄星区,其他,湘菜,高档,商务宴请,2025-03-15
U1712,41,男,娄星区,上班族,湘菜,高档,商务聚餐,2025-03-27
U1713,40,男,冷水江市,工程师,素食,高档,学生夜宵,2025-10-12
U1714,60,男,新化县,教师,快餐,中档,商务聚餐,2025-05-09
U1715,29,女,涟源市,自由职业者,素食,高档,学生用餐,2025-04-06
U1716,18,男,娄星区,自由职业者,西餐,高档,工作日早餐,2025-05-01
U1717,35,男,新化县,其他,湘菜,高档,工作日早餐,2025-02-26
U1718,55,女,双峰县,公务员,粤菜,高档,商务聚餐,2025-12-01
U1719,46,女,新化县,工程师,素食,中档,家庭聚餐,2025-06-09
U1720,37,男,双峰县,上班族,快餐,经济型,外卖,2025-11-12
U1721,36,男,新化县,公务员,快餐,经济型,工作日午餐,2026-01-05
U1722,46,女,娄星区,医生,西餐,高档,商务聚餐,2025-06-19
U1723,24,男,双峰县,教师,湘菜,高档,工作日早餐,2025-02-02
U1724,44,男,双峰县,学生,粤菜,经济型,学生早餐,2025-10-22
U1725,21,女,娄星区,学生,素食,经济型,学生早餐,2025-12-11
U1726,31,女,双峰县,工程师,粤菜,中档,亲子聚餐,2025-12-26
U1727,53,男,新化县,教师,日韩料理,中档,商务宴请,2026-01-03
U1728,59,男,娄星区,自由职业者,粤菜,高档,家庭聚餐,2025-12-01
U1729,25,男,娄星区,教师,快餐,经济型,商务聚餐,2025-03-26
U1730,49,女,涟源市,上班族,素食,中档,商务聚餐,2025-10-16
U1731,23,女,双峰县,自由职业者,日韩料理,中档,户外用餐,2025-05-31
U1732,53,女,双峰县,公务员,西餐,中档,家庭聚餐,2025-07-29
U1733,25,女,冷水江市,工程师,川菜,中档,亲子聚餐,2025-08-09
U1734,50,女,娄星区,公务员,素食,高档,家庭聚餐,2025-12-19
U1735,38,男,娄星区,其他,川菜,高档,外卖,2025-03-21
U1736,57,女,新化县,上班族,日韩料理,高档,商务宴请,2025-04-24
U1737,60,女,新化县,其他,川菜,中档,商务聚餐,2025-09-07
U1738,60,男,双峰县,医生,西餐,高档,商务聚餐,2025-09-19
U1739,38,男,娄星区,医生,湘菜,经济型,工作日午餐,2025-02-16
U1740,38,女,新化县,其他,快餐,高档,家庭聚餐,2025-04-07
U1741,27,女,新化县,上班族,粤菜,高档,学生夜宵,2025-03-22
U1742,26,女,双峰县,公务员,西餐,高档,商务宴请,2025-04-10
U1743,39,女,双峰县,医生,小吃,中档,学生午餐,2025-03-03
U1744,22,女,新化县,其他,西餐,高档,工作日早餐,2025-02-17
U1745,46,女,冷水江市,学生,小吃,经济型,学生早餐,2025-07-17
U1746,49,男,冷水江市,学生,粤菜,经济型,学生用餐,2025-12-07
U1747,28,女,娄星区,其他,素食,高档,工作日早餐,2025-11-02
U1748,26,男,新化县,教师,素食,中档,商务宴请,2025-03-18
U1749,32,男,娄星区,教师,粤菜,高档,亲子聚餐,2025-09-05
U1750,24,女,双峰县,工程师,西餐,高档,学生午餐,2025-12-12
U1751,51,女,冷水江市,医生,西餐,中档,商务聚餐,2025-03-12
U1752,54,女,双峰县,自由职业者,日韩料理,高档,商务宴请,2025-02-04
U1753,43,男,冷水江市,上班族,素食,高档,商务宴请,2025-10-05
U1754,30,男,娄星区,工程师,粤菜,中档,户外用餐,2025-05-20
U1755,19,女,双峰县,上班族,川菜,经济型,商务宴请,2025-10-09
U1756,21,女,冷水江市,其他,日韩料理,中档,商务宴请,2025-06-28
U1757,29,女,涟源市,自由职业者,素食,经济型,小吃,2025-10-28
U1758,43,女,冷水江市,学生,小吃,经济型,学生夜宵,2025-03-27
U1759,20,男,冷水江市,学生,川菜,经济型,学生晚餐,2025-12-19
U1760,57,男,新化县,教师,湘菜,高档,商务宴请,2025-04-13
U1761,53,女,双峰县,学生,快餐,经济型,学生晚餐,2025-09-12
U1762,40,男,新化县,自由职业者,日韩料理,中档,学生早餐,2025-06-28
U1763,45,女,娄星区,自由职业者,小吃,中档,商务聚餐,2025-06-05
U1764,23,男,双峰县,公务员,湘菜,高档,周末晚餐,2026-01-11
U1765,48,男,双峰县,公务员,川菜,中档,商务聚餐,2025-04-18
U1766,42,男,双峰县,其他,西餐,中档,家庭聚餐,2025-08-09
U1767,35,女,新化县,自由职业者,西餐,经济型,周末午餐,2025-03-23
U1768,32,女,娄星区,医生,日韩料理,经济型,学生午餐,2025-04-21
U1769,51,男,冷水江市,医生,小吃,中档,家庭聚餐,2025-12-10
U1770,48,男,新化县,教师,川菜,高档,家庭聚餐,2025-07-14
U1771,60,男,涟源市,医生,快餐,中档,家庭聚餐,2025-02-25
U1772,46,男,冷水江市,自由职业者,湘菜,高档,商务聚餐,2025-04-28
U1773,55,女,冷水江市,上班族,小吃,中档,家庭聚餐,2026-01-03
U1774,30,女,涟源市,自由职业者,粤菜,经济型,周末聚餐,2025-07-18
U1775,55,男,双峰县,自由职业者,小吃,高档,商务宴请,2025-09-18
U1776,23,男,娄星区,医生,素食,中档,户外用餐,2025-02-28
U1777,27,男,冷水江市,医生,快餐,高档,周末晚餐,2025-05-08
U1778,39,男,冷水江市,公务员,粤菜,高档,学生用餐,2025-10-20
U1779,53,女,双峰县,自由职业者,快餐,高档,家庭聚餐,2025-06-19
U1780,59,女,新化县,上班族,素食,中档,商务宴请,2026-01-21
U1781,46,女,新化县,其他,西餐,中档,商务宴请,2025-08-24
U1782,27,女,双峰县,医生,快餐,中档,周末早餐,2025-12-21
U1783,51,男,新化县,公务员,川菜,高档,商务聚餐,2025-07-31
U1784,22,男,冷水江市,其他,川菜,经济型,商务聚餐,2025-06-17
U1785,60,男,娄星区,上班族,素食,高档,商务聚餐,2025-07-08
U1786,41,女,涟源市,其他,湘菜,中档,家庭聚餐,2025-04-17
U1787,57,男,新化县,公务员,西餐,高档,家庭聚餐,2025-04-24
U1788,26,女,涟源市,公务员,小吃,中档,学生午餐,2025-03-29
U1789,20,女,冷水江市,工程师,西餐,高档,商务宴请,2025-02-02
U1790,19,女,新化县,工程师,日韩料理,经济型,学生晚餐,2025-06-12
U1791,24,男,双峰县,学生,素食,经济型,学生午餐,2025-09-29
U1792,49,男,涟源市,公务员,小吃,高档,家庭聚餐,2026-01-27
U1793,39,男,冷水江市,医生,粤菜,经济型,甜品,2025-12-29
U1794,60,女,涟源市,教师,素食,高档,商务聚餐,2025-12-10
U1795,43,男,双峰县,上班族,粤菜,高档,商务宴请,2025-09-20
U1796,40,男,双峰县,学生,日韩料理,经济型,学生用餐,2025-12-06
U1797,58,男,涟源市,学生,小吃,经济型,学生用餐,2025-05-27
U1798,55,女,娄星区,教师,粤菜,中档,家庭聚餐,2025-04-08
U1799,42,男,冷水江市,其他,西餐,高档,商务宴请,2026-01-25
U1800,47,女,娄星区,其他,日韩料理,高档,商务聚餐,2025-11-17
