behavior_id,user_id,merchant_id,merchant_area,merchant_avg_price,merchant_score,merchant_scene,behavior_type,behavior_time,amount,rating,review_content
B00274,U0025,M0476,新化县,69,4.0,户外用餐,浏览,2025-11-25 20:30:15,,,
B00275,U0025,M0258,新化县,79,4.4,工作日早餐,下单,2025-12-18 22:28:15,77.2,,
B00276,U0026,M0439,冷水江市,141,4.6,节日聚餐,下单,2025-12-01 07:34:15,133.91,,
B00277,U0026,M0324,冷水江市,68,4.7,工作日晚餐,收藏,2026-01-31 14:36:15,,,
B00278,U0026,M0153,冷水江市,40,4.3,情侣约会,收藏,2025-11-11 20:53:15,,,
B00279,U0026,M0489,冷水江市,35,4.6,周末早餐,浏览,2026-01-12 17:18:15,,,
B00280,U0026,M0430,冷水江市,72,4.5,周末午餐,收藏,2025-12-06 10:17:15,,,
B00281,U0026,M0295,冷水江市,80,4.4,学生早餐,下单,2026-01-12 18:15:15,90.34,,
B00282,U0026,M0046,冷水江市,25,3.8,学生晚餐,下单,2025-12-28 16:55:15,28.37,,
B00283,U0026,M0490,冷水江市,35,4.2,亲子聚餐,收藏,2026-01-07 14:06:15,,,
B00284,U0026,M0482,冷水江市,47,3.9,节日聚餐,收藏,2025-11-24 10:32:15,,,
B00285,U0026,M0051,冷水江市,35,3.6,工作日晚餐,浏览,2026-01-13 02:22:15,,,
B00286,U0026,M0204,冷水江市,28,4.5,夜宵,下单,2025-11-13 01:56:15,31.27,,
B00287,U0026,M0198,冷水江市,82,4.4,工作日午餐,收藏,2025-12-25 19:23:15,,,
B00288,U0026,M0490,冷水江市,35,4.2,亲子聚餐,下单,2026-01-23 08:19:15,33.12,,
B00289,U0026,M0411,冷水江市,50,4.3,情侣约会,浏览,2025-12-05 13:15:15,,,
B00290,U0027,M0490,冷水江市,35,4.2,亲子聚餐,浏览,2026-01-31 02:15:15,,,
B00291,U0027,M0226,冷水江市,101,4.5,商务聚餐,浏览,2026-01-08 16:32:15,,,
B00292,U0027,M0226,冷水江市,101,4.5,商务聚餐,收藏,2026-01-14 03:53:15,,,
B00293,U0027,M0268,冷水江市,53,4.3,学生夜宵,下单,2025-12-21 00:48:15,44.03,,
B00294,U0027,M0298,冷水江市,55,3.5,工作日早餐,收藏,2025-12-26 15:08:15,,,
B00295,U0027,M0366,冷水江市,30,4.3,夜宵,收藏,2025-11-22 07:10:15,,,
B00296,U0027,M0246,冷水江市,44,3.8,下午茶,浏览,2026-01-16 07:24:15,,,
B00297,U0027,M0404,冷水江市,74,4.7,周末晚餐,收藏,2025-12-24 12:02:15,,,
B00298,U0027,M0485,冷水江市,48,4.5,商务宴请,评价,2025-12-30 12:13:15,,4.5,分量足 性价比高
B00299,U0028,M0491,双峰县,60,4.5,朋友聚会,浏览,2025-11-23 18:06:15,,,
B00300,U0028,M0377,双峰县,35,3.5,工作日晚餐,浏览,2025-11-09 13:15:15,,,
B00301,U0028,M0489,双峰县,35,4.6,工作日午餐,下单,2025-12-17 20:17:15,31.99,,
B00302,U0028,M0328,双峰县,80,4.6,学生午餐,收藏,2025-12-19 18:08:15,,,
B00303,U0028,M0035,双峰县,56,3.6,周末聚餐,浏览,2025-12-02 21:13:15,,,
B00304,U0028,M0328,双峰县,80,4.6,学生午餐,收藏,2025-11-25 00:24:15,,,
B00305,U0028,M0132,双峰县,28,3.7,工作日午餐,浏览,2025-12-17 02:35:15,,,
B00306,U0028,M0218,双峰县,50,4.1,学生早餐,下单,2025-12-04 07:24:15,45.29,,
B00307,U0028,M0111,双峰县,24,3.6,学生用餐,浏览,2025-12-04 20:19:15,,,
B00308,U0028,M0135,双峰县,40,3.7,学生夜宵,下单,2025-11-17 19:02:15,36.64,,
B00309,U0028,M0188,双峰县,40,3.7,学生早餐,浏览,2025-11-27 12:54:15,,,
B00310,U0028,M0499,双峰县,35,4.5,家庭聚餐,下单,2026-01-31 03:46:15,30.06,,
B00311,U0028,M0460,双峰县,50,4.5,商务宴请,浏览,2026-01-19 11:35:15,,,
B00312,U0029,M0402,双峰县,30,3.8,情侣约会,浏览,2025-12-21 17:21:15,,,
B00313,U0029,M0148,双峰县,54,3.9,商务宴请,下单,2026-01-15 18:33:15,52.74,,
B00314,U0029,M0007,双峰县,35,4.4,工作日午餐,下单,2025-12-04 04:59:15,33.06,,
B00315,U0029,M0168,双峰县,15,4.5,工作日午餐,下单,2025-11-26 02:37:15,16.9,,
B00316,U0029,M0311,双峰县,50,4.6,学生夜宵,收藏,2026-01-06 04:52:15,,,
B00317,U0029,M0158,双峰县,100,4.5,学生午餐,下单,2026-01-16 17:23:15,99.66,,
B00318,U0029,M0470,双峰县,59,4.4,学生用餐,下单,2025-11-22 11:59:15,51.42,,
B00319,U0029,M0437,双峰县,64,3.5,亲子聚餐,评价,2025-11-02 17:27:15,,4.0,服务态度好 分量足
B00320,U0029,M0074,双峰县,97,4.7,商务聚餐,下单,2025-11-27 21:15:15,113.13,,
B00321,U0030,M0196,双峰县,67,4.3,工作日午餐,浏览,2026-01-09 15:16:15,,,
B00322,U0030,M0136,双峰县,15,3.8,学生用餐,下单,2026-01-19 14:57:15,12.85,,
B00323,U0030,M0094,双峰县,40,3.6,户外用餐,下单,2026-01-31 18:04:15,32.48,,
B00324,U0030,M0416,双峰县,50,3.9,学生早餐,收藏,2025-12-20 19:10:15,,,
B00325,U0030,M0455,双峰县,80,4.4,工作日早餐,浏览,2026-01-28 22:23:15,,,
B00326,U0030,M0337,双峰县,60,3.9,亲子聚餐,浏览,2025-11-28 09:32:15,,,
B00327,U0030,M0493,双峰县,57,3.9,学生早餐,浏览,2025-12-01 06:55:15,,,
B00328,U0030,M0247,双峰县,59,4.1,亲子聚餐,收藏,2025-11-12 15:05:15,,,
B00329,U0030,M0319,双峰县,99,4.5,节日聚餐,收藏,2025-11-09 01:20:15,,,
B00330,U0030,M0349,双峰县,30,4.7,夜宵,评价,2025-12-28 09:01:15,,4.9,价格实惠 值得推荐
B00331,U0030,M0402,双峰县,30,3.8,情侣约会,下单,2026-01-09 11:03:15,25.91,,
B00332,U0030,M0014,双峰县,60,3.9,夜宵,收藏,2025-12-02 21:26:15,,,
B00333,U0030,M0024,双峰县,60,4.1,夜宵,下单,2025-11-06 14:22:15,50.59,,
B00334,U0030,M0124,双峰县,45,3.5,商务聚餐,浏览,2026-01-13 12:22:15,,,
B00335,U0031,M0127,娄星区,73,4.3,工作日午餐,评价,2026-01-01 12:55:15,,4.6,性价比高
B00336,U0031,M0417,娄星区,50,4.1,亲子聚餐,浏览,2025-11-12 02:07:15,,,
B00337,U0031,M0002,娄星区,32,4.8,学生夜宵,浏览,2025-12-20 04:51:15,,,
B00338,U0031,M0384,娄星区,12,4.2,学生早餐,下单,2025-12-23 18:20:15,14.2,,
B00339,U0031,M0273,娄星区,18,3.8,工作日午餐,下单,2025-11-17 10:08:15,17.98,,
B00340,U0031,M0176,娄星区,35,3.8,周末晚餐,评价,2025-12-18 02:57:15,,3.4,味道不错 服务态度好 分量足
B00341,U0031,M0025,娄星区,12,3.9,小吃,浏览,2025-12-08 11:24:15,,,
B00342,U0031,M0058,娄星区,22,4.7,情侣约会,浏览,2025-11-08 15:37:15,,,
B00343,U0031,M0333,娄星区,63,4.4,周末聚餐,收藏,2026-01-14 15:40:15,,,
B00344,U0031,M0362,娄星区,60,4.2,下午茶,浏览,2025-12-18 13:10:15,,,
B00345,U0031,M0414,娄星区,52,3.5,夜宵,收藏,2026-01-05 18:31:15,,,
B00346,U0031,M0012,娄星区,51,3.6,周末聚餐,评价,2025-12-13 17:19:15,,3.8,值得推荐 分量足
B00347,U0031,M0309,娄星区,15,4.1,学生用餐,浏览,2025-12-19 19:39:15,,,
B00348,U0031,M0316,娄星区,25,3.8,工作日早餐,下单,2025-12-10 23:48:15,29.18,,
B00349,U0031,M0012,娄星区,50,4.0,周末聚餐,浏览,2025-12-09 14:33:15,,,
B00350,U0032,M0189,娄星区,15,3.8,工作日早餐,浏览,2025-11-22 16:09:15,,,
B00351,U0032,M0281,娄星区,17,4.6,夜宵,下单,2025-12-29 08:03:15,17.58,,
B00352,U0032,M0432,娄星区,25,4.0,工作日晚餐,浏览,2026-01-16 10:21:15,,,
B00353,U0032,M0050,娄星区,21,4.7,工作日午餐,浏览,2026-01-27 04:51:15,,,
B00354,U0032,M0003,娄星区,7,4.3,学生早餐,下单,2025-11-20 05:32:15,7.75,,
B00355,U0032,M0285,娄星区,86,4.4,周末聚餐,浏览,2025-11-28 21:17:15,,,
B00356,U0032,M0127,娄星区,35,4.2,下午茶,下单,2025-11-27 12:30:15,37.09,,
B00357,U0032,M0030,娄星区,6,4.3,学生早餐,浏览,2026-01-27 15:52:15,,,
B00358,U0032,M0386,娄星区,40,4.8,商务聚餐,浏览,2025-12-01 11:01:15,,,
B00359,U0032,M0009,娄星区,15,3.9,学生早餐,下单,2025-12-13 16:27:15,15.83,,
B00360,U0032,M0128,娄星区,15,3.6,工作日早餐,浏览,2025-11-19 22:35:15,,,
B00361,U0032,M0409,娄星区,16,4.6,工作日早餐,下单,2025-12-31 18:03:15,17.21,,
B00362,U0033,M0168,双峰县,15,3.8,工作日午餐,评价,2025-12-30 13:54:15,,3.5,味道不错 分量足 性价比高
B00363,U0033,M0431,双峰县,34,3.8,商务宴请,浏览,2026-01-19 01:52:15,,,
B00364,U0033,M0274,双峰县,71,4.4,学生夜宵,浏览,2025-12-21 10:46:15,,,
B00365,U0033,M0489,双峰县,35,4.6,工作日午餐,浏览,2025-11-14 01:36:15,,,
B00366,U0033,M0434,双峰县,60,4.3,户外用餐,评价,2025-11-23 05:15:15,,4.6,菜品新鲜 服务态度好 性价比高
B00367,U0033,M0168,双峰县,15,3.8,工作日午餐,浏览,2026-01-15 23:09:15,,,
B00368,U0033,M0493,双峰县,57,3.9,学生早餐,浏览,2026-01-17 06:33:15,,,
B00369,U0033,M0148,双峰县,54,3.9,商务宴请,浏览,2025-11-08 11:21:15,,,
B00370,U0033,M0177,双峰县,48,4.2,学生夜宵,浏览,2026-01-24 20:59:15,,,
B00371,U0033,M0328,双峰县,80,4.6,学生午餐,下单,2025-12-29 05:24:15,66.22,,
B00372,U0033,M0431,双峰县,34,3.8,商务宴请,评价,2025-12-28 15:35:15,,4.2,值得推荐
B00373,U0033,M0124,双峰县,45,3.5,商务聚餐,浏览,2025-12-30 01:49:15,,,
B00374,U0033,M0460,双峰县,50,4.5,商务宴请,浏览,2025-12-30 20:42:15,,,
B00375,U0033,M0337,双峰县,60,3.9,亲子聚餐,下单,2025-12-15 04:28:15,62.69,,
B00376,U0034,M0013,双峰县,84,4.4,情侣约会,浏览,2025-12-01 17:47:15,,,
B00377,U0034,M0491,双峰县,60,4.5,朋友聚会,下单,2025-12-31 11:10:15,70.18,,
B00378,U0034,M0372,双峰县,56,3.7,学生用餐,下单,2025-11-24 01:17:15,55.28,,
B00379,U0034,M0402,双峰县,30,3.8,情侣约会,收藏,2026-01-28 15:56:15,,,
B00380,U0034,M0185,双峰县,60,4.2,下午茶,浏览,2025-12-13 17:07:15,,,
B00381,U0034,M0094,双峰县,40,3.6,户外用餐,浏览,2025-11-25 00:10:15,,,
B00382,U0034,M0112,双峰县,66,4.6,周末午餐,下单,2026-01-13 15:39:15,56.47,,
B00383,U0034,M0455,双峰县,80,4.4,工作日早餐,浏览,2025-11-05 03:57:15,,,
B00384,U0034,M0111,双峰县,24,3.6,学生用餐,浏览,2025-12-08 14:02:15,,,
B00385,U0034,M0196,双峰县,67,4.3,工作日午餐,收藏,2026-01-16 15:59:15,,,
B00386,U0034,M0186,双峰县,50,3.5,朋友聚会,收藏,2025-11-15 20:17:15,,,
B00387,U0034,M0112,双峰县,66,4.6,周末午餐,浏览,2025-11-03 11:10:15,,,
B00388,U0035,M0233,新化县,44,3.8,工作日午餐,浏览,2025-12-16 20:59:15,,,
B00389,U0035,M0401,新化县,48,3.9,学生夜宵,浏览,2025-11-12 11:06:15,,,
B00390,U0035,M0190,新化县,99,4.4,外卖,评价,2025-11-14 16:35:15,,4.6,环境干净 服务态度好
B00391,U0035,M0231,新化县,35,4.1,夜宵,评价,2025-11-04 17:05:15,,4.2,值得推荐 性价比高 菜品新鲜
B00392,U0035,M0190,新化县,99,4.4,外卖,浏览,2025-12-13 01:12:15,,,
B00393,U0035,M0322,新化县,40,4.3,商务宴请,收藏,2025-12-21 02:25:15,,,
B00394,U0035,M0075,新化县,70,4.4,情侣约会,浏览,2026-01-17 10:40:15,,,
B00395,U0035,M0018,新化县,57,4.2,周末聚餐,浏览,2025-11-17 20:59:15,,,
B00396,U0035,M0236,新化县,50,3.8,夜宵,浏览,2026-01-02 11:45:15,,,
B00397,U0035,M0107,新化县,139,4.5,周末聚餐,浏览,2025-12-21 01:03:15,,,
B00398,U0036,M0374,娄星区,50,4.6,户外用餐,收藏,2026-01-24 12:26:15,,,
B00399,U0036,M0143,娄星区,25,4.1,工作日早餐,收藏,2025-12-10 20:49:15,,,
B00400,U0036,M0101,娄星区,64,4.7,夜宵,浏览,2026-01-27 17:25:15,,,
B00401,U0036,M0145,娄星区,15,4.6,工作日早餐,收藏,2025-11-25 10:13:15,,,
B00402,U0036,M0099,娄星区,50,3.8,商务宴请,浏览,2025-12-03 07:18:15,,,
B00403,U0036,M0174,娄星区,52,3.7,周末聚餐,浏览,2025-11-26 15:18:15,,,
B00404,U0036,M0040,娄星区,54,3.7,工作日晚餐,下单,2026-01-20 03:49:15,49.02,,
B00405,U0036,M0053,娄星区,21,4.6,工作日午餐,收藏,2025-12-17 12:32:15,,,
B00406,U0036,M0040,娄星区,54,3.7,工作日晚餐,浏览,2025-12-04 22:07:15,,,
B00407,U0036,M0498,娄星区,50,3.8,情侣约会,收藏,2026-01-31 14:42:15,,,
B00408,U0036,M0118,娄星区,67,4.4,工作日午餐,下单,2025-11-18 22:58:15,59.73,,
B00409,U0036,M0083,娄星区,35,4.4,商务聚餐,下单,2025-11-13 04:06:15,28.39,,
B00410,U0036,M0156,娄星区,60,3.9,学生夜宵,下单,2025-11-27 05:23:15,60.33,,
B00411,U0036,M0360,娄星区,19,4.6,学生用餐,下单,2026-01-12 12:44:15,20.0,,
B00412,U0037,M0404,冷水江市,74,4.7,周末晚餐,评价,2026-01-11 23:02:15,,5.0,服务态度好 味道不错 环境干净
B00413,U0037,M0351,冷水江市,42,3.7,朋友聚会,评价,2025-12-17 11:37:15,,3.4,服务态度好 性价比高 菜品新鲜
B00414,U0037,M0347,冷水江市,75,4.4,周末晚餐,收藏,2025-12-08 23:34:15,,,
B00415,U0037,M0404,冷水江市,74,4.7,周末晚餐,浏览,2025-12-27 04:45:15,,,
B00416,U0037,M0046,冷水江市,25,3.8,学生晚餐,下单,2025-11-11 01:14:15,24.14,,
B00417,U0037,M0404,冷水江市,74,4.7,周末晚餐,浏览,2026-01-06 07:06:15,,,
B00418,U0037,M0318,冷水江市,83,4.6,商务聚餐,下单,2026-01-18 12:18:15,77.72,,
B00419,U0037,M0298,冷水江市,55,3.5,工作日早餐,下单,2026-01-30 17:42:15,64.25,,
B00420,U0037,M0429,冷水江市,66,4.4,周末晚餐,下单,2026-01-26 12:36:15,54.46,,
B00421,U0037,M0204,冷水江市,28,4.5,夜宵,浏览,2026-01-15 20:26:15,,,
B00422,U0037,M0318,冷水江市,83,4.6,商务聚餐,浏览,2026-01-21 18:42:15,,,
B00423,U0037,M0051,冷水江市,35,3.6,工作日晚餐,下单,2025-11-12 18:38:15,35.98,,
B00424,U0037,M0382,冷水江市,52,4.3,商务宴请,收藏,2025-11-13 08:02:15,,,
B00425,U0037,M0268,冷水江市,53,4.3,学生夜宵,浏览,2026-01-09 20:32:15,,,
B00426,U0037,M0430,冷水江市,72,4.5,周末午餐,收藏,2025-12-14 02:09:15,,,
B00427,U0038,M0200,娄星区,15,4.5,工作日早餐,下单,2025-11-14 02:17:15,14.63,,
B00428,U0038,M0163,娄星区,15,4.8,工作日早餐,下单,2026-01-08 08:15:15,15.8,,
B00429,U0038,M0250,娄星区,34,4.1,工作日午餐,下单,2025-12-28 18:13:15,40.51,,
B00430,U0038,M0453,娄星区,47,3.7,节日聚餐,下单,2025-12-19 20:33:15,48.89,,
B00431,U0038,M0150,娄星区,15,4.5,工作日早餐,下单,2026-01-12 10:55:15,12.21,,
B00432,U0038,M0083,娄星区,35,4.4,商务聚餐,浏览,2025-11-21 01:46:15,,,
B00433,U0038,M0043,娄星区,12,4.4,学生早餐,评价,2025-11-30 14:00:15,,4.2,服务态度好 环境干净
B00434,U0038,M0257,娄星区,48,4.7,周末聚餐,评价,2025-11-20 09:28:15,,4.8,菜品新鲜 性价比高
B00435,U0038,M0118,娄星区,67,4.4,工作日午餐,下单,2025-11-15 00:01:15,57.52,,
B00436,U0038,M0380,娄星区,15,4.1,工作日早餐,下单,2025-12-01 19:20:15,14.99,,
B00437,U0038,M0224,娄星区,80,4.3,商务宴请,浏览,2025-11-20 00:25:15,,,
B00438,U0038,M0334,娄星区,60,4.2,夜宵,浏览,2025-11-10 22:55:15,,,
B00439,U0038,M0395,娄星区,60,3.5,节日聚餐,浏览,2026-01-19 03:44:15,,,
B00440,U0039,M0410,双峰县,60,4.2,工作日午餐,收藏,2025-11-24 14:13:15,,,
B00441,U0039,M0216,双峰县,40,4.4,周末聚餐,浏览,2026-01-04 03:06:15,,,
B00442,U0039,M0045,双峰县,44,3.9,甜品,浏览,2025-12-22 15:50:15,,,
B00443,U0039,M0470,双峰县,59,4.4,学生用餐,收藏,2026-01-13 15:38:15,,,
B00444,U0039,M0136,双峰县,15,3.8,学生用餐,收藏,2026-01-09 07:42:15,,,
B00445,U0039,M0131,双峰县,53,4.0,下午茶,浏览,2025-12-15 18:05:15,,,
B00446,U0039,M0489,双峰县,35,4.6,工作日午餐,浏览,2025-11-09 21:40:15,,,
B00447,U0039,M0112,双峰县,66,4.6,周末午餐,评价,2025-12-06 18:16:15,,4.4,值得推荐
B00448,U0039,M0311,双峰县,50,4.6,学生夜宵,收藏,2025-11-30 13:44:15,,,
B00449,U0039,M0013,双峰县,84,4.4,情侣约会,评价,2026-01-01 21:43:15,,4.6,分量足 性价比高 味道不错
B00450,U0039,M0136,双峰县,15,3.8,学生用餐,评价,2025-12-23 11:53:15,,3.6,环境干净 性价比高
B00451,U0040,M0182,冷水江市,62,4.4,周末午餐,下单,2026-01-22 19:17:15,68.21,,
B00452,U0040,M0065,冷水江市,54,3.5,学生夜宵,浏览,2025-11-04 03:48:15,,,
B00453,U0040,M0285,冷水江市,65,4.1,亲子聚餐,收藏,2025-12-29 15:08:15,,,
B00454,U0040,M0206,冷水江市,60,4.6,工作日晚餐,收藏,2025-12-26 10:50:15,,,
B00455,U0040,M0486,冷水江市,34,4.0,家庭聚餐,浏览,2025-12-24 15:10:15,,,
B00456,U0040,M0318,冷水江市,83,4.6,商务聚餐,收藏,2026-01-02 11:27:15,,,
B00457,U0040,M0462,冷水江市,78,3.7,情侣约会,收藏,2025-12-06 19:22:15,,,
B00458,U0040,M0246,冷水江市,44,3.8,下午茶,浏览,2025-11-03 11:17:15,,,
B00459,U0040,M0467,冷水江市,35,3.7,学生夜宵,下单,2025-12-05 19:40:15,33.03,,
B00460,U0041,M0287,涟源市,56,4.5,家庭聚餐,浏览,2026-01-25 19:29:15,,,
B00461,U0041,M0282,涟源市,48,4.6,周末午餐,浏览,2025-11-27 19:56:15,,,
B00462,U0041,M0321,涟源市,30,3.9,家庭聚餐,浏览,2025-11-16 13:32:15,,,
B00463,U0041,M0484,涟源市,35,4.5,学生早餐,收藏,2025-11-08 05:46:15,,,
B00464,U0041,M0120,涟源市,50,3.9,家庭聚餐,浏览,2026-01-30 05:40:15,,,
B00465,U0041,M0484,涟源市,35,4.5,学生早餐,评价,2026-01-18 14:24:15,,4.5,分量足
B00466,U0041,M0435,涟源市,84,4.3,周末午餐,收藏,2025-11-22 14:58:15,,,
B00467,U0041,M0461,涟源市,65,4.3,下午茶,浏览,2025-12-26 05:53:15,,,
B00468,U0041,M0333,涟源市,89,4.7,朋友聚会,下单,2025-11-18 04:36:15,73.14,,
B00469,U0041,M0064,涟源市,30,4.2,外卖,下单,2025-11-13 10:47:15,27.56,,
B00470,U0041,M0098,涟源市,51,3.5,情侣约会,浏览,2025-11-06 18:20:15,,,
B00471,U0041,M0461,涟源市,65,4.3,下午茶,下单,2025-11-26 12:12:15,76.76,,
B00472,U0041,M0495,涟源市,80,4.2,周末聚餐,浏览,2026-01-09 11:03:15,,,
B00473,U0041,M0098,涟源市,51,3.5,情侣约会,浏览,2025-11-11 10:19:15,,,
B00474,U0041,M0359,涟源市,50,4.0,夜宵,下单,2025-11-19 00:19:15,40.42,,
B00475,U0042,M0057,双峰县,15,4.8,学生用餐,收藏,2025-11-21 01:39:15,,,
B00476,U0042,M0381,双峰县,29,4.4,学生用餐,下单,2026-01-23 05:41:15,24.78,,
B00477,U0042,M0112,双峰县,87,4.4,学生夜宵,收藏,2025-11-21 01:05:15,,,
B00478,U0042,M0134,双峰县,60,4.6,工作日晚餐,浏览,2025-12-17 19:23:15,,,
B00479,U0042,M0132,双峰县,28,3.7,工作日午餐,浏览,2025-12-07 23:51:15,,,
B00480,U0042,M0124,双峰县,45,3.5,商务聚餐,下单,2025-12-21 21:08:15,37.39,,
B00481,U0042,M0247,双峰县,59,4.1,亲子聚餐,收藏,2026-01-26 08:39:15,,,
B00482,U0042,M0440,双峰县,35,4.6,下午茶,浏览,2025-12-11 20:54:15,,,
B00483,U0042,M0440,双峰县,35,4.6,下午茶,浏览,2025-11-06 07:08:15,,,
B00484,U0042,M0440,双峰县,35,4.6,下午茶,浏览,2026-01-17 16:59:15,,,
B00485,U0042,M0416,双峰县,50,3.9,学生早餐,下单,2025-11-29 08:10:15,56.01,,
B00486,U0042,M0486,双峰县,54,4.0,工作日早餐,下单,2025-12-12 01:20:15,61.2,,
B00487,U0043,M0060,娄星区,64,3.9,学生用餐,浏览,2025-12-28 02:24:15,,,
B00488,U0043,M0127,娄星区,35,4.2,下午茶,浏览,2026-01-31 06:26:15,,,
B00489,U0043,M0409,娄星区,16,4.6,工作日早餐,收藏,2025-12-22 14:02:15,,,
B00490,U0043,M0145,娄星区,15,4.6,工作日早餐,评价,2026-01-19 17:22:15,,4.2,价格实惠 菜品新鲜 分量足
B00491,U0043,M0384,娄星区,12,4.2,学生早餐,浏览,2025-12-25 06:15:15,,,
B00492,U0043,M0471,娄星区,40,4.6,朋友聚会,下单,2025-11-23 20:09:15,41.35,,
B00493,U0043,M0126,娄星区,19,4.1,学生夜宵,下单,2025-11-20 23:30:15,18.82,,
B00494,U0043,M0358,娄星区,22,4.6,夜宵,评价,2026-01-24 15:47:15,,4.8,环境干净 味道不错
B00495,U0043,M0142,娄星区,60,4.5,工作日晚餐,下单,2025-11-30 03:55:15,56.4,,
B00496,U0043,M0257,娄星区,48,4.7,周末聚餐,浏览,2026-01-15 09:37:15,,,
B00497,U0043,M0145,娄星区,15,4.6,工作日早餐,收藏,2025-12-14 00:56:15,,,
B00498,U0043,M0250,娄星区,64,3.5,周末聚餐,浏览,2025-11-30 17:59:15,,,
B00499,U0044,M0333,涟源市,89,4.7,朋友聚会,评价,2026-01-15 03:33:15,,4.3,服务态度好 性价比高
B00500,U0044,M0359,涟源市,50,4.0,夜宵,浏览,2026-01-15 00:27:15,,,
B00501,U0044,M0297,涟源市,80,3.5,户外用餐,浏览,2026-01-02 15:37:15,,,
B00502,U0044,M0243,涟源市,50,4.4,亲子聚餐,浏览,2026-01-12 13:43:15,,,
B00503,U0044,M0333,涟源市,89,4.7,朋友聚会,浏览,2025-12-25 18:08:15,,,
B00504,U0044,M0359,涟源市,50,4.0,夜宵,浏览,2025-11-20 14:29:15,,,
B00505,U0044,M0432,涟源市,44,4.7,工作日早餐,浏览,2025-11-27 07:51:15,,,
B00506,U0044,M0098,涟源市,51,3.5,情侣约会,浏览,2025-12-14 21:12:15,,,
B00507,U0044,M0282,涟源市,48,4.6,周末午餐,浏览,2026-01-10 10:39:15,,,
B00508,U0044,M0400,涟源市,60,4.7,朋友聚会,浏览,2025-12-02 20:25:15,,,
B00509,U0044,M0286,涟源市,60,4.7,工作日早餐,浏览,2025-11-08 09:53:15,,,
B00510,U0044,M0151,涟源市,60,3.8,户外用餐,浏览,2026-01-03 18:28:15,,,
B00511,U0044,M0276,涟源市,60,4.1,学生早餐,浏览,2025-12-26 13:54:15,,,
B00512,U0045,M0481,冷水江市,82,4.4,商务聚餐,浏览,2025-12-16 12:03:15,,,
B00513,U0045,M0463,冷水江市,30,3.5,家庭聚餐,下单,2025-11-04 09:50:15,33.54,,
B00514,U0045,M0414,冷水江市,57,4.4,节日聚餐,下单,2025-11-07 21:51:15,63.85,,
B00515,U0045,M0439,冷水江市,141,4.6,节日聚餐,下单,2025-11-10 18:20:15,139.38,,
B00516,U0045,M0411,冷水江市,50,4.3,情侣约会,收藏,2026-01-08 15:53:15,,,
B00517,U0045,M0330,冷水江市,52,4.7,工作日午餐,下单,2025-12-08 00:40:15,41.75,,
B00518,U0045,M0097,冷水江市,60,3.9,外卖,收藏,2026-01-15 01:33:15,,,
B00519,U0045,M0201,冷水江市,50,3.5,家庭聚餐,评价,2025-12-05 01:08:15,,3.9,服务态度好
B00520,U0045,M0357,冷水江市,57,3.9,学生午餐,下单,2025-12-22 04:44:15,62.37,,
B00521,U0045,M0263,冷水江市,51,4.0,亲子聚餐,浏览,2026-01-03 15:06:15,,,
B00522,U0045,M0347,冷水江市,75,4.4,周末晚餐,收藏,2026-01-07 11:07:15,,,
B00523,U0046,M0478,冷水江市,80,4.5,周末晚餐,下单,2026-01-18 10:58:15,73.68,,
B00524,U0046,M0467,冷水江市,35,3.7,学生夜宵,下单,2026-01-07 12:42:15,40.85,,
B00525,U0046,M0347,冷水江市,75,4.4,周末晚餐,下单,2026-01-14 09:59:15,85.1,,
B00526,U0046,M0424,冷水江市,80,4.3,学生晚餐,浏览,2026-01-16 21:06:15,,,
B00527,U0046,M0347,冷水江市,75,4.4,周末晚餐,下单,2025-12-11 18:05:15,72.49,,
B00528,U0046,M0335,冷水江市,35,4.8,学生午餐,浏览,2025-12-22 19:04:15,,,
B00529,U0046,M0198,冷水江市,82,4.4,工作日午餐,浏览,2025-12-28 03:11:15,,,
B00530,U0046,M0153,冷水江市,40,4.3,情侣约会,收藏,2026-01-11 11:09:15,,,
B00531,U0046,M0411,冷水江市,50,4.3,情侣约会,收藏,2025-12-09 00:36:15,,,
B00532,U0046,M0081,冷水江市,65,4.6,学生夜宵,浏览,2025-12-26 13:56:15,,,
B00533,U0046,M0407,冷水江市,61,4.1,夜宵,收藏,2025-11-17 21:43:15,,,
B00534,U0046,M0141,冷水江市,50,4.3,商务宴请,评价,2025-12-30 05:29:15,,4.1,味道不错
B00535,U0046,M0029,冷水江市,56,4.7,周末聚餐,评价,2025-12-05 12:05:15,,4.7,性价比高
B00536,U0046,M0245,冷水江市,50,4.3,户外用餐,浏览,2025-12-24 15:53:15,,,
B00537,U0047,M0491,双峰县,60,4.5,朋友聚会,下单,2025-12-13 05:36:15,56.0,,
B00538,U0047,M0405,双峰县,37,3.7,学生用餐,评价,2025-11-05 10:00:15,,4.2,值得推荐
B00539,U0047,M0311,双峰县,50,4.6,学生夜宵,收藏,2025-11-16 03:50:15,,,
